report_id,report_key,filer_name,filing_date,filing_format,report_url,status,transactions_found,error,checked_at_utc
32550a8f-923e-416f-84f3-e19ab4f148b1,32550a8f-923e-416f-84f3-e19ab4f148b1,Susan M Collins,2021-03-10,electronic_html,https://efdsearch.senate.gov/search/view/ptr/32550a8f-923e-416f-84f3-e19ab4f148b1/,ok_reused,2,,2026-09-10T17:05:26Z
39693df5-619c-4640-ab14-d54f0786ba3a,39693df5-619c-4640-ab14-d54f0786ba3a,Mark R Warner,2021-03-10,electronic_html,https://efdsearch.senate.gov/search/view/ptr/39693df5-619c-4640-ab14-d54f0786ba3a/,ok_reused,1,,2026-09-10T17:05:26Z
f276f338-ccee-4392-bb95-f55fd8b57f24,f276f338-ccee-4392-bb95-f55fd8b57f24,JOHN BOOZMAN,2021-03-09,paper_scan,https://efdsearch.senate.gov/search/view/paper/f276f338-ccee-4392-bb95-f55fd8b57f24/,paper_deferred,0,Paper filing intentionally deferred to a future project.,2026-09-10T17:05:26Z
b65c1aeb-1831-4da3-ae45-eddb7a270abe,b65c1aeb-1831-4da3-ae45-eddb7a270abe,Christopher A Coons,2021-03-04,electronic_html,https://efdsearch.senate.gov/search/view/ptr/b65c1aeb-1831-4da3-ae45-eddb7a270abe/,ok_reused,1,,2026-09-10T17:05:26Z
331fc417-1f96-4a2e-a164-b15fc2493281,331fc417-1f96-4a2e-a164-b15fc2493281,"William F Hagerty, IV",2021-02-24,electronic_html,https://efdsearch.senate.gov/search/view/ptr/331fc417-1f96-4a2e-a164-b15fc2493281/,ok_reused,5,,2026-09-10T17:05:26Z
823ec2b1-9e0c-4b13-bf35-81722c1a083c,823ec2b1-9e0c-4b13-bf35-81722c1a083c,"William F Hagerty, IV",2021-02-19,electronic_html,https://efdsearch.senate.gov/search/view/ptr/823ec2b1-9e0c-4b13-bf35-81722c1a083c/,ok_reused,5,,2026-09-10T17:05:26Z
f8e43fad-614c-4bc7-b13c-8e075c40869d,f8e43fad-614c-4bc7-b13c-8e075c40869d,John W Hickenlooper,2021-02-19,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f8e43fad-614c-4bc7-b13c-8e075c40869d/,ok_reused,1,,2026-09-10T17:05:26Z
a0a26d20-b140-444b-b562-9d73de4c6bd9,a0a26d20-b140-444b-b562-9d73de4c6bd9,Ron L Wyden,2021-02-18,electronic_html,https://efdsearch.senate.gov/search/view/ptr/a0a26d20-b140-444b-b562-9d73de4c6bd9/,ok_reused,12,,2026-09-10T17:05:26Z
ba1163f0-8d19-41a2-8745-83028a346a62,ba1163f0-8d19-41a2-8745-83028a346a62,JOHN BOOZMAN,2021-02-10,paper_scan,https://efdsearch.senate.gov/search/view/paper/ba1163f0-8d19-41a2-8745-83028a346a62/,paper_deferred,0,Paper filing intentionally deferred to a future project.,2026-09-10T17:05:26Z
7b095739-bb31-4b09-965f-5ac00e2c1321,7b095739-bb31-4b09-965f-5ac00e2c1321,"Jerry Moran,",2021-02-08,electronic_html,https://efdsearch.senate.gov/search/view/ptr/7b095739-bb31-4b09-965f-5ac00e2c1321/,ok_reused,2,,2026-09-10T17:05:26Z
cf66f482-baa0-409c-abdd-b9cfcbb5fd4e,cf66f482-baa0-409c-abdd-b9cfcbb5fd4e,Gary C Peters,2021-02-02,electronic_html,https://efdsearch.senate.gov/search/view/ptr/cf66f482-baa0-409c-abdd-b9cfcbb5fd4e/,ok_reused,2,,2026-09-10T17:05:26Z
f22c2d87-4f73-4469-8fcc-02c9567c6707,f22c2d87-4f73-4469-8fcc-02c9567c6707,RICHARD BLUMENTHAL,2021-02-01,paper_scan,https://efdsearch.senate.gov/search/view/paper/f22c2d87-4f73-4469-8fcc-02c9567c6707/,paper_deferred,0,Paper filing intentionally deferred to a future project.,2026-09-10T17:05:26Z
b960f3a6-2f53-4273-bae6-b61e983e6d60,b960f3a6-2f53-4273-bae6-b61e983e6d60,Sheldon Whitehouse,2021-01-25,electronic_html,https://efdsearch.senate.gov/search/view/ptr/b960f3a6-2f53-4273-bae6-b61e983e6d60/,ok_reused,1,,2026-09-10T17:05:26Z
7269bd5f-a8b1-43ea-9f8b-5d0bb4cfde73,7269bd5f-a8b1-43ea-9f8b-5d0bb4cfde73,Mark R Warner,2021-01-13,electronic_html,https://efdsearch.senate.gov/search/view/ptr/7269bd5f-a8b1-43ea-9f8b-5d0bb4cfde73/,ok_reused,1,,2026-09-10T17:05:26Z
2f96648f-acf8-4f28-9e05-ad1d6ebac36d,2f96648f-acf8-4f28-9e05-ad1d6ebac36d,Susan M Collins,2021-01-12,electronic_html,https://efdsearch.senate.gov/search/view/ptr/2f96648f-acf8-4f28-9e05-ad1d6ebac36d/,ok_reused,1,,2026-09-10T17:05:26Z
fe83be59-4d6a-4ade-8163-a12b214d71ab,fe83be59-4d6a-4ade-8163-a12b214d71ab,Rick Scott,2021-01-12,electronic_html,https://efdsearch.senate.gov/search/view/ptr/fe83be59-4d6a-4ade-8163-a12b214d71ab/,ok_reused,1,,2026-09-10T17:05:26Z
5a42cbe1-4c6a-48f6-a2e1-f3652f50340a,5a42cbe1-4c6a-48f6-a2e1-f3652f50340a,Shelley M Capito,2021-01-12,electronic_html,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,ok_reused,10,,2026-09-10T17:05:26Z
e405f3e2-7f99-4124-a457-14dcb85a9532,e405f3e2-7f99-4124-a457-14dcb85a9532,Gary C Peters,2021-01-05,electronic_html,https://efdsearch.senate.gov/search/view/ptr/e405f3e2-7f99-4124-a457-14dcb85a9532/,ok_reused,1,,2026-09-10T17:05:26Z
