first_name,last_name,filer_name,office,filing_date,report_title,report_id,report_key,filing_format,report_url
A. Mitchell,"McConnell, Jr.","A. Mitchell McConnell, Jr.","McConnell, A. Mitchell Jr. (Senator)",2022-06-13,Periodic Transaction Report for 06/13/2022,5ed49813-1cfe-42fc-8235-9da7d7a21051,5ed49813-1cfe-42fc-8235-9da7d7a21051,electronic_html,https://efdsearch.senate.gov/search/view/ptr/5ed49813-1cfe-42fc-8235-9da7d7a21051/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2022-06-12,Periodic Transaction Report for 06/12/2022,c134c6ea-d9e6-4a53-a84f-4cddf20545fe,c134c6ea-d9e6-4a53-a84f-4cddf20545fe,electronic_html,https://efdsearch.senate.gov/search/view/ptr/c134c6ea-d9e6-4a53-a84f-4cddf20545fe/
JOHN,BOOZMAN,JOHN BOOZMAN,Senator,2022-06-08,Periodic Transaction Report for 06/08/2022,0c238ab7-cc33-40bd-b590-71b96409887e,0c238ab7-cc33-40bd-b590-71b96409887e,paper_scan,https://efdsearch.senate.gov/search/view/paper/0c238ab7-cc33-40bd-b590-71b96409887e/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2022-06-07,Periodic Transaction Report for 06/07/2022,23551b1d-69dc-4622-9c3c-304ba11d4047,23551b1d-69dc-4622-9c3c-304ba11d4047,paper_scan,https://efdsearch.senate.gov/search/view/paper/23551b1d-69dc-4622-9c3c-304ba11d4047/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2022-05-24,Periodic Transaction Report for 05/24/2022,f8a77a14-e152-4e88-ac79-ccf069b7a356,f8a77a14-e152-4e88-ac79-ccf069b7a356,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f8a77a14-e152-4e88-ac79-ccf069b7a356/
Gary C,Peters,Gary C Peters,"Peters, Gary (Senator)",2022-05-16,Periodic Transaction Report for 05/16/2022,185eedae-ceda-4e66-b427-b8924f408b00,185eedae-ceda-4e66-b427-b8924f408b00,electronic_html,https://efdsearch.senate.gov/search/view/ptr/185eedae-ceda-4e66-b427-b8924f408b00/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2022-05-16,Periodic Transaction Report for 05/16/2022,9b809dc9-35a0-441f-a513-c3317ecedd55,9b809dc9-35a0-441f-a513-c3317ecedd55,electronic_html,https://efdsearch.senate.gov/search/view/ptr/9b809dc9-35a0-441f-a513-c3317ecedd55/
William F,"Hagerty, IV","William F Hagerty, IV","Hagerty, Bill (Senator)",2022-05-16,Periodic Transaction Report for 05/16/2022,5286dd41-6735-41b0-be8f-374d874c3ea3,5286dd41-6735-41b0-be8f-374d874c3ea3,electronic_html,https://efdsearch.senate.gov/search/view/ptr/5286dd41-6735-41b0-be8f-374d874c3ea3/
Susan M,Collins,Susan M Collins,"Collins, Susan M. (Senator)",2022-05-16,Periodic Transaction Report for 05/16/2022,6c81e400-b184-4eb3-80e7-eb91f8b5a609,6c81e400-b184-4eb3-80e7-eb91f8b5a609,electronic_html,https://efdsearch.senate.gov/search/view/ptr/6c81e400-b184-4eb3-80e7-eb91f8b5a609/
Tina,Smith,Tina Smith,"Smith, Tina (Senator)",2022-05-16,Periodic Transaction Report for 05/16/2022,1d3a7fe5-fb35-4229-8ec2-f2caac84bb02,1d3a7fe5-fb35-4229-8ec2-f2caac84bb02,electronic_html,https://efdsearch.senate.gov/search/view/ptr/1d3a7fe5-fb35-4229-8ec2-f2caac84bb02/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2022-05-13,Periodic Transaction Report for 05/13/2022,74522dfd-7573-4918-bef7-dc2b09f172fc,74522dfd-7573-4918-bef7-dc2b09f172fc,electronic_html,https://efdsearch.senate.gov/search/view/ptr/74522dfd-7573-4918-bef7-dc2b09f172fc/
John R,Thune,John R Thune,"Thune, John (Senator)",2022-05-12,Periodic Transaction Report for 05/12/2022,de8c4e8a-36e6-4f7d-aec6-e6b5a8732e9a,de8c4e8a-36e6-4f7d-aec6-e6b5a8732e9a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/de8c4e8a-36e6-4f7d-aec6-e6b5a8732e9a/
JOHN,BOOZMAN,JOHN BOOZMAN,Senator,2022-05-12,Periodic Transaction Report for 05/12/2022,bf71ee8a-8362-4e9d-833b-145c63d97f82,bf71ee8a-8362-4e9d-833b-145c63d97f82,paper_scan,https://efdsearch.senate.gov/search/view/paper/bf71ee8a-8362-4e9d-833b-145c63d97f82/
Gary C,Peters,Gary C Peters,"Peters, Gary (Senator)",2022-05-11,Periodic Transaction Report for 05/12/2022,f2d4cf6d-210e-4e00-a176-83879439cae0,f2d4cf6d-210e-4e00-a176-83879439cae0,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f2d4cf6d-210e-4e00-a176-83879439cae0/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2022-05-05,Periodic Transaction Report for 05/05/2022,5409750e-79c5-48c6-9015-b3d7523c2f18,5409750e-79c5-48c6-9015-b3d7523c2f18,electronic_html,https://efdsearch.senate.gov/search/view/ptr/5409750e-79c5-48c6-9015-b3d7523c2f18/
Christopher A,Coons,Christopher A Coons,"Coons, Chris (Senator)",2022-05-03,Periodic Transaction Report for 05/03/2022,8edc0f02-be98-47ca-a4a4-0faa1c0f55da,8edc0f02-be98-47ca-a4a4-0faa1c0f55da,electronic_html,https://efdsearch.senate.gov/search/view/ptr/8edc0f02-be98-47ca-a4a4-0faa1c0f55da/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2022-04-26,Periodic Transaction Report for 04/26/2022,19d089ab-729e-4b52-95c4-585a9b085b55,19d089ab-729e-4b52-95c4-585a9b085b55,paper_scan,https://efdsearch.senate.gov/search/view/paper/19d089ab-729e-4b52-95c4-585a9b085b55/
Jacklyn S,Rosen,Jacklyn S Rosen,"Rosen, Jacky (Senator)",2022-04-21,Periodic Transaction Report for 04/21/2022,ef10027d-4041-4ecd-8c9a-f988371ab897,ef10027d-4041-4ecd-8c9a-f988371ab897,electronic_html,https://efdsearch.senate.gov/search/view/ptr/ef10027d-4041-4ecd-8c9a-f988371ab897/
Tina,Smith,Tina Smith,"Smith, Tina (Senator)",2022-04-20,Periodic Transaction Report for 04/20/2022,c1e81cf0-c49f-444e-b387-c12f3b0170fd,c1e81cf0-c49f-444e-b387-c12f3b0170fd,electronic_html,https://efdsearch.senate.gov/search/view/ptr/c1e81cf0-c49f-444e-b387-c12f3b0170fd/
William F,"Hagerty, IV","William F Hagerty, IV","Hagerty, Bill (Senator)",2022-04-13,Periodic Transaction Report for 04/13/2022,3520c9a8-d39c-4f03-95ac-3a24e345444f,3520c9a8-d39c-4f03-95ac-3a24e345444f,electronic_html,https://efdsearch.senate.gov/search/view/ptr/3520c9a8-d39c-4f03-95ac-3a24e345444f/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2022-04-08,Periodic Transaction Report for 04/08/2022,0f1deb54-a350-4646-9365-899394573269,0f1deb54-a350-4646-9365-899394573269,electronic_html,https://efdsearch.senate.gov/search/view/ptr/0f1deb54-a350-4646-9365-899394573269/
Daniel S,Sullivan,Daniel S Sullivan,"Sullivan, Dan (Senator)",2022-04-07,Periodic Transaction Report for 04/08/2022,90f6d409-977f-4c76-858b-c22e09759f54,90f6d409-977f-4c76-858b-c22e09759f54,electronic_html,https://efdsearch.senate.gov/search/view/ptr/90f6d409-977f-4c76-858b-c22e09759f54/
JOHN,BOOZMAN,JOHN BOOZMAN,Senator,2022-04-07,Periodic Transaction Report for 04/07/2022,008c8224-f7ef-4a01-8cd2-8b92ca71d0c5,008c8224-f7ef-4a01-8cd2-8b92ca71d0c5,paper_scan,https://efdsearch.senate.gov/search/view/paper/008c8224-f7ef-4a01-8cd2-8b92ca71d0c5/
William F,"Hagerty, IV","William F Hagerty, IV","Hagerty, Bill (Senator)",2022-03-29,Periodic Transaction Report for 03/29/2022,b21b9cd6-fd14-441c-8d7e-3f9193befb82,b21b9cd6-fd14-441c-8d7e-3f9193befb82,electronic_html,https://efdsearch.senate.gov/search/view/ptr/b21b9cd6-fd14-441c-8d7e-3f9193befb82/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2022-03-25,Periodic Transaction Report for 03/25/2022,3f548fd9-50f8-47a3-826a-17d562db6065,3f548fd9-50f8-47a3-826a-17d562db6065,electronic_html,https://efdsearch.senate.gov/search/view/ptr/3f548fd9-50f8-47a3-826a-17d562db6065/
Ron L,Wyden,Ron L Wyden,"Wyden, Ron (Senator)",2022-03-23,Periodic Transaction Report for 03/23/2022,e1ecd5de-aabb-4dfc-ae6e-3862b8df2673,e1ecd5de-aabb-4dfc-ae6e-3862b8df2673,electronic_html,https://efdsearch.senate.gov/search/view/ptr/e1ecd5de-aabb-4dfc-ae6e-3862b8df2673/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2022-03-16,Periodic Transaction Report for 03/16/2022,ac3a0986-f795-4be0-9786-f224d54ce4f9,ac3a0986-f795-4be0-9786-f224d54ce4f9,electronic_html,https://efdsearch.senate.gov/search/view/ptr/ac3a0986-f795-4be0-9786-f224d54ce4f9/
A. Mitchell,"McConnell, Jr.","A. Mitchell McConnell, Jr.","McConnell, A. Mitchell Jr. (Senator)",2022-03-14,Periodic Transaction Report for 03/14/2022,6cabc9a2-da3c-424e-9bab-5ce572bc3f24,6cabc9a2-da3c-424e-9bab-5ce572bc3f24,electronic_html,https://efdsearch.senate.gov/search/view/ptr/6cabc9a2-da3c-424e-9bab-5ce572bc3f24/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2022-03-11,Periodic Transaction Report for 03/11/2022,95310897-f905-4ac6-a595-7ea2df711b28,95310897-f905-4ac6-a595-7ea2df711b28,electronic_html,https://efdsearch.senate.gov/search/view/ptr/95310897-f905-4ac6-a595-7ea2df711b28/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2022-03-11,Periodic Transaction Report for 03/11/2022,e7893c34-0761-4c2b-ac52-e303f166517f,e7893c34-0761-4c2b-ac52-e303f166517f,electronic_html,https://efdsearch.senate.gov/search/view/ptr/e7893c34-0761-4c2b-ac52-e303f166517f/
Susan M,Collins,Susan M Collins,"Collins, Susan M. (Senator)",2022-03-09,Periodic Transaction Report for 03/10/2022,cb278bca-e252-4330-8513-4f216a679395,cb278bca-e252-4330-8513-4f216a679395,electronic_html,https://efdsearch.senate.gov/search/view/ptr/cb278bca-e252-4330-8513-4f216a679395/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2022-03-03,Periodic Transaction Report for 03/03/2022,accadeb3-5ecf-4be2-a460-95b8888ae4ba,accadeb3-5ecf-4be2-a460-95b8888ae4ba,paper_scan,https://efdsearch.senate.gov/search/view/paper/accadeb3-5ecf-4be2-a460-95b8888ae4ba/
Mark R,Warner,Mark R Warner,"Warner, Mark (Senator)",2022-02-18,Periodic Transaction Report for 02/18/2022,eabaeaaf-6bf6-45bd-9be6-4929fba3647c,eabaeaaf-6bf6-45bd-9be6-4929fba3647c,electronic_html,https://efdsearch.senate.gov/search/view/ptr/eabaeaaf-6bf6-45bd-9be6-4929fba3647c/
Susan M,Collins,Susan M Collins,"Collins, Susan M. (Senator)",2022-02-17,Periodic Transaction Report for 02/17/2022,ae6a1390-3883-4d8f-ae47-e8d20f20e043,ae6a1390-3883-4d8f-ae47-e8d20f20e043,electronic_html,https://efdsearch.senate.gov/search/view/ptr/ae6a1390-3883-4d8f-ae47-e8d20f20e043/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2022-02-14,Periodic Transaction Report for 02/14/2022,c9da6bea-fa14-4a3a-9d8b-1745e834da59,c9da6bea-fa14-4a3a-9d8b-1745e834da59,electronic_html,https://efdsearch.senate.gov/search/view/ptr/c9da6bea-fa14-4a3a-9d8b-1745e834da59/
JOHN,BOOZMAN,JOHN BOOZMAN,Senator,2022-02-07,Periodic Transaction Report for 02/07/2022,7e2a5d00-362a-45fb-9c24-c9ca9f1944c3,7e2a5d00-362a-45fb-9c24-c9ca9f1944c3,paper_scan,https://efdsearch.senate.gov/search/view/paper/7e2a5d00-362a-45fb-9c24-c9ca9f1944c3/
Rafael E,Cruz,Rafael E Cruz,"Cruz, Ted (Senator)",2022-02-04,Periodic Transaction Report for 02/04/2022,fcb0d9dc-aba4-4fa0-a15b-afed9107a34a,fcb0d9dc-aba4-4fa0-a15b-afed9107a34a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/fcb0d9dc-aba4-4fa0-a15b-afed9107a34a/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2022-02-04,Periodic Transaction Report for 02/04/2022,a324cfce-d7dd-4f8c-9903-2829ab6e90df,a324cfce-d7dd-4f8c-9903-2829ab6e90df,electronic_html,https://efdsearch.senate.gov/search/view/ptr/a324cfce-d7dd-4f8c-9903-2829ab6e90df/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2022-02-02,Periodic Transaction Report for 02/02/2022,01d98c63-1737-4bfd-b6eb-1e429dc16c1b,01d98c63-1737-4bfd-b6eb-1e429dc16c1b,paper_scan,https://efdsearch.senate.gov/search/view/paper/01d98c63-1737-4bfd-b6eb-1e429dc16c1b/
Jerry,"Moran,","Jerry Moran,","Moran, Jerry (Senator)",2022-01-21,Periodic Transaction Report for 01/21/2022,a8e388bc-72c5-4227-b6f3-64b7bb779883,a8e388bc-72c5-4227-b6f3-64b7bb779883,electronic_html,https://efdsearch.senate.gov/search/view/ptr/a8e388bc-72c5-4227-b6f3-64b7bb779883/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2022-01-21,Periodic Transaction Report for 01/21/2022,bfd4faf3-88b4-445a-8559-11ee5269ba7b,bfd4faf3-88b4-445a-8559-11ee5269ba7b,electronic_html,https://efdsearch.senate.gov/search/view/ptr/bfd4faf3-88b4-445a-8559-11ee5269ba7b/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2022-01-21,Periodic Transaction Report for 01/15/2022 (Amendment 1),cbca251b-4a4d-40cb-95c9-7ac3fc6b8d7c,cbca251b-4a4d-40cb-95c9-7ac3fc6b8d7c,electronic_html,https://efdsearch.senate.gov/search/view/ptr/cbca251b-4a4d-40cb-95c9-7ac3fc6b8d7c/
Mark R,Warner,Mark R Warner,"Warner, Mark (Senator)",2022-01-19,Periodic Transaction Report for 01/19/2022,f7f09d5f-fb2d-47bd-83fb-a78852c339d7,f7f09d5f-fb2d-47bd-83fb-a78852c339d7,electronic_html,https://efdsearch.senate.gov/search/view/ptr/f7f09d5f-fb2d-47bd-83fb-a78852c339d7/
Susan M,Collins,Susan M Collins,"Collins, Susan M. (Senator)",2022-01-18,Periodic Transaction Report for 01/19/2022,69388a65-26f9-4be6-9f6f-1865fc1140f9,69388a65-26f9-4be6-9f6f-1865fc1140f9,electronic_html,https://efdsearch.senate.gov/search/view/ptr/69388a65-26f9-4be6-9f6f-1865fc1140f9/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2022-01-15,Periodic Transaction Report for 01/15/2022,d3e4f531-5e2e-4348-b928-e6b7d5312777,d3e4f531-5e2e-4348-b928-e6b7d5312777,electronic_html,https://efdsearch.senate.gov/search/view/ptr/d3e4f531-5e2e-4348-b928-e6b7d5312777/
John R,Thune,John R Thune,"Thune, John (Senator)",2022-01-14,Periodic Transaction Report for 01/14/2022,ef1c990c-0eda-434f-ab4d-987550fa9738,ef1c990c-0eda-434f-ab4d-987550fa9738,electronic_html,https://efdsearch.senate.gov/search/view/ptr/ef1c990c-0eda-434f-ab4d-987550fa9738/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2022-01-12,Periodic Transaction Report for 01/12/2022,0985f3bb-3c7d-4c95-984e-5acfa9541f94,0985f3bb-3c7d-4c95-984e-5acfa9541f94,electronic_html,https://efdsearch.senate.gov/search/view/ptr/0985f3bb-3c7d-4c95-984e-5acfa9541f94/
JOHN,BOOZMAN,JOHN BOOZMAN,Senator,2022-01-12,Periodic Transaction Report for 01/12/2022,c6ad481e-9a51-4593-8d24-40b5ad87fe7c,c6ad481e-9a51-4593-8d24-40b5ad87fe7c,paper_scan,https://efdsearch.senate.gov/search/view/paper/c6ad481e-9a51-4593-8d24-40b5ad87fe7c/
William F,"Hagerty, IV","William F Hagerty, IV","Hagerty, Bill (Senator)",2022-01-10,Periodic Transaction Report for 01/10/2022,ef87390b-ab6c-433f-a852-838d02a1dd5a,ef87390b-ab6c-433f-a852-838d02a1dd5a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/ef87390b-ab6c-433f-a852-838d02a1dd5a/
Gary C,Peters,Gary C Peters,"Peters, Gary (Senator)",2022-01-08,Periodic Transaction Report for 01/08/2022,0cb6066b-f95a-4585-86e3-6ef83857bb5e,0cb6066b-f95a-4585-86e3-6ef83857bb5e,electronic_html,https://efdsearch.senate.gov/search/view/ptr/0cb6066b-f95a-4585-86e3-6ef83857bb5e/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2022-01-07,Periodic Transaction Report for 01/07/2022,9c5c1a62-11f3-4542-887a-8012c8f35640,9c5c1a62-11f3-4542-887a-8012c8f35640,electronic_html,https://efdsearch.senate.gov/search/view/ptr/9c5c1a62-11f3-4542-887a-8012c8f35640/
Susan M,Collins,Susan M Collins,"Collins, Susan M. (Senator)",2021-12-23,Periodic Transaction Report for 12/24/2021,1490bd57-e464-4fb8-8782-5c24eb1be1e1,1490bd57-e464-4fb8-8782-5c24eb1be1e1,electronic_html,https://efdsearch.senate.gov/search/view/ptr/1490bd57-e464-4fb8-8782-5c24eb1be1e1/
William F,"Hagerty, IV","William F Hagerty, IV","Hagerty, Bill (Senator)",2021-12-22,Periodic Transaction Report for 12/22/2021,ac2ba9f8-2938-46be-a501-88910e9d2299,ac2ba9f8-2938-46be-a501-88910e9d2299,electronic_html,https://efdsearch.senate.gov/search/view/ptr/ac2ba9f8-2938-46be-a501-88910e9d2299/
A. Mitchell,"McConnell, Jr.","A. Mitchell McConnell, Jr.","McConnell, A. Mitchell Jr. (Senator)",2021-12-16,Periodic Transaction Report for 12/16/2021,029bd30d-5f2a-4ad4-9235-4e153b41a29e,029bd30d-5f2a-4ad4-9235-4e153b41a29e,electronic_html,https://efdsearch.senate.gov/search/view/ptr/029bd30d-5f2a-4ad4-9235-4e153b41a29e/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2021-12-13,Periodic Transaction Report for 12/13/2021,ec4d0d90-b4a7-4fb8-a1ac-bbcfd1c3ad6a,ec4d0d90-b4a7-4fb8-a1ac-bbcfd1c3ad6a,paper_scan,https://efdsearch.senate.gov/search/view/paper/ec4d0d90-b4a7-4fb8-a1ac-bbcfd1c3ad6a/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2021-12-10,Periodic Transaction Report for 12/10/2021,3ca89f70-6cd2-4b06-a15d-44fd54fc58fa,3ca89f70-6cd2-4b06-a15d-44fd54fc58fa,electronic_html,https://efdsearch.senate.gov/search/view/ptr/3ca89f70-6cd2-4b06-a15d-44fd54fc58fa/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2021-12-10,Periodic Transaction Report for 12/10/2021,149541b8-9421-4598-9709-0dc7caea0595,149541b8-9421-4598-9709-0dc7caea0595,electronic_html,https://efdsearch.senate.gov/search/view/ptr/149541b8-9421-4598-9709-0dc7caea0595/
Jacklyn S,Rosen,Jacklyn S Rosen,"Rosen, Jacky (Senator)",2021-12-09,Periodic Transaction Report for 12/09/2021,50849906-5dd4-4cc2-8d1f-9252ea0000bf,50849906-5dd4-4cc2-8d1f-9252ea0000bf,electronic_html,https://efdsearch.senate.gov/search/view/ptr/50849906-5dd4-4cc2-8d1f-9252ea0000bf/
Gary C,Peters,Gary C Peters,"Peters, Gary (Senator)",2021-12-07,Periodic Transaction Report for 12/07/2021,6799f5d8-9bc8-427f-a33b-24a59bffe182,6799f5d8-9bc8-427f-a33b-24a59bffe182,electronic_html,https://efdsearch.senate.gov/search/view/ptr/6799f5d8-9bc8-427f-a33b-24a59bffe182/
JOHN,BOOZMAN,JOHN BOOZMAN,Senator,2021-12-07,Periodic Transaction Report for 12/07/2021,366d62bd-723c-4708-8d48-aa636fed35bb,366d62bd-723c-4708-8d48-aa636fed35bb,paper_scan,https://efdsearch.senate.gov/search/view/paper/366d62bd-723c-4708-8d48-aa636fed35bb/
Christopher A,Coons,Christopher A Coons,"Coons, Chris (Senator)",2021-11-29,Periodic Transaction Report for 11/29/2021,36b58614-d07b-408b-8ff9-b5846cbe801d,36b58614-d07b-408b-8ff9-b5846cbe801d,electronic_html,https://efdsearch.senate.gov/search/view/ptr/36b58614-d07b-408b-8ff9-b5846cbe801d/
William F,"Hagerty, IV","William F Hagerty, IV","Hagerty, Bill (Senator)",2021-11-23,Periodic Transaction Report for 11/23/2021,7c9634ee-7352-469f-b311-c3ee8b38ec8c,7c9634ee-7352-469f-b311-c3ee8b38ec8c,electronic_html,https://efdsearch.senate.gov/search/view/ptr/7c9634ee-7352-469f-b311-c3ee8b38ec8c/
John W,Hickenlooper,John W Hickenlooper,"Hickenlooper, John (Senator)",2021-11-19,Periodic Transaction Report for 11/19/2021,3b5e5f56-1328-473b-85bb-cf831243c8da,3b5e5f56-1328-473b-85bb-cf831243c8da,electronic_html,https://efdsearch.senate.gov/search/view/ptr/3b5e5f56-1328-473b-85bb-cf831243c8da/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2021-11-19,Periodic Transaction Report for 11/19/2021,16198565-5608-4bb4-837b-4b8a02e9a050,16198565-5608-4bb4-837b-4b8a02e9a050,electronic_html,https://efdsearch.senate.gov/search/view/ptr/16198565-5608-4bb4-837b-4b8a02e9a050/
Mark R,Warner,Mark R Warner,"Warner, Mark (Senator)",2021-11-17,Periodic Transaction Report for 11/17/2021,1abf71df-3cf3-47b5-9f8f-16ca358a157e,1abf71df-3cf3-47b5-9f8f-16ca358a157e,electronic_html,https://efdsearch.senate.gov/search/view/ptr/1abf71df-3cf3-47b5-9f8f-16ca358a157e/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2021-11-12,Periodic Transaction Report for 11/12/2021,75f769c6-519f-4a2f-8999-a77a0f4c7c03,75f769c6-519f-4a2f-8999-a77a0f4c7c03,electronic_html,https://efdsearch.senate.gov/search/view/ptr/75f769c6-519f-4a2f-8999-a77a0f4c7c03/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2021-11-10,Periodic Transaction Report for 11/10/2021,aad16d9a-4250-452f-8dd8-3a85be9e8739,aad16d9a-4250-452f-8dd8-3a85be9e8739,electronic_html,https://efdsearch.senate.gov/search/view/ptr/aad16d9a-4250-452f-8dd8-3a85be9e8739/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2021-11-09,Periodic Transaction Report for 11/09/2021,e924e7a1-7b11-4bf6-85e0-2238bce7fb0f,e924e7a1-7b11-4bf6-85e0-2238bce7fb0f,paper_scan,https://efdsearch.senate.gov/search/view/paper/e924e7a1-7b11-4bf6-85e0-2238bce7fb0f/
Rick,Scott,Rick Scott,"Scott, Rick (Senator)",2021-10-28,Periodic Transaction Report for 10/28/2021,d6b9057a-9de9-4ec1-a210-31683309ded2,d6b9057a-9de9-4ec1-a210-31683309ded2,electronic_html,https://efdsearch.senate.gov/search/view/ptr/d6b9057a-9de9-4ec1-a210-31683309ded2/
Susan M,Collins,Susan M Collins,"Collins, Susan M. (Senator)",2021-10-26,Periodic Transaction Report for 10/27/2021,a91110ad-2cfb-452a-99be-f49948aecc93,a91110ad-2cfb-452a-99be-f49948aecc93,electronic_html,https://efdsearch.senate.gov/search/view/ptr/a91110ad-2cfb-452a-99be-f49948aecc93/
Thomas H,Tuberville,Thomas H Tuberville,"Tuberville, Tommy (Senator)",2021-10-15,Periodic Transaction Report for 10/15/2021,a1cec047-73fd-4433-9ac4-bbd4a32db7d5,a1cec047-73fd-4433-9ac4-bbd4a32db7d5,electronic_html,https://efdsearch.senate.gov/search/view/ptr/a1cec047-73fd-4433-9ac4-bbd4a32db7d5/
JOHN,BOOZMAN,JOHN BOOZMAN,Senator,2021-10-12,Periodic Transaction Report for 10/12/2021,8df50107-62ea-45a1-87db-ee144cc3f568,8df50107-62ea-45a1-87db-ee144cc3f568,paper_scan,https://efdsearch.senate.gov/search/view/paper/8df50107-62ea-45a1-87db-ee144cc3f568/
Cynthia M,Lummis,Cynthia M Lummis,"Lummis, Cynthia (Senator)",2021-10-07,Periodic Transaction Report for 10/07/2021,e4053f72-b9ad-4642-a996-f250485f4d33,e4053f72-b9ad-4642-a996-f250485f4d33,electronic_html,https://efdsearch.senate.gov/search/view/ptr/e4053f72-b9ad-4642-a996-f250485f4d33/
Cynthia M,Lummis,Cynthia M Lummis,"Lummis, Cynthia (Senator)",2021-10-07,Periodic Transaction Report for 10/07/2021,1124fac7-7277-4328-8740-fbaceeaac1b5,1124fac7-7277-4328-8740-fbaceeaac1b5,electronic_html,https://efdsearch.senate.gov/search/view/ptr/1124fac7-7277-4328-8740-fbaceeaac1b5/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2021-10-04,Periodic Transaction Report for 10/04/2021,a84b299c-20ca-4f6d-8987-a23c5f5bcf54,a84b299c-20ca-4f6d-8987-a23c5f5bcf54,paper_scan,https://efdsearch.senate.gov/search/view/paper/a84b299c-20ca-4f6d-8987-a23c5f5bcf54/
RICHARD,BLUMENTHAL,RICHARD BLUMENTHAL,Senator,2021-09-22,Periodic Transaction Report for 09/22/2021,f37321cd-cd47-443b-8687-4093e9bd5a15,f37321cd-cd47-443b-8687-4093e9bd5a15,paper_scan,https://efdsearch.senate.gov/search/view/paper/f37321cd-cd47-443b-8687-4093e9bd5a15/
Shelley M,Capito,Shelley M Capito,"Capito, Shelley Moore (Senator)",2021-09-15,Periodic Transaction Report for 09/15/2021,6d5a5182-2b97-4772-b982-ff501f343822,6d5a5182-2b97-4772-b982-ff501f343822,electronic_html,https://efdsearch.senate.gov/search/view/ptr/6d5a5182-2b97-4772-b982-ff501f343822/
A. Mitchell,"McConnell, Jr.","A. Mitchell McConnell, Jr.","McConnell, A. Mitchell Jr. (Senator)",2021-09-15,Periodic Transaction Report for 09/15/2021,1a756e7a-56c4-4406-8a4b-1f6c549bd17d,1a756e7a-56c4-4406-8a4b-1f6c549bd17d,electronic_html,https://efdsearch.senate.gov/search/view/ptr/1a756e7a-56c4-4406-8a4b-1f6c549bd17d/
Sheldon,Whitehouse,Sheldon Whitehouse,"Whitehouse, Sheldon (Senator)",2021-09-13,Periodic Transaction Report for 09/13/2021,2d59cb0c-ba0d-4d1d-af20-4aa1d70582d7,2d59cb0c-ba0d-4d1d-af20-4aa1d70582d7,electronic_html,https://efdsearch.senate.gov/search/view/ptr/2d59cb0c-ba0d-4d1d-af20-4aa1d70582d7/
Mark R,Warner,Mark R Warner,"Warner, Mark (Senator)",2021-09-08,Periodic Transaction Report for 09/08/2021,a281e3d8-07ad-434d-a8e3-b596b997e55a,a281e3d8-07ad-434d-a8e3-b596b997e55a,electronic_html,https://efdsearch.senate.gov/search/view/ptr/a281e3d8-07ad-434d-a8e3-b596b997e55a/
